lifeSpan,viability,meanViability,currentVariance,standardDeviation,temp,energy,moisture,pain,stress,libido,glucose
17,0.2899999999999999986237860422,0.2988888888888888877430643496,0.00003444993141289437809961984022,0.005869406393571191,0.3249999999999999935121341998,0.3299999999999999964611641093,0.3299999999999999964611641093,0,0.3299999999999999964611641093,1,0
18,0.2892222222222222208174817007,0.2983518518518518506916430913,0.00003716660951074531558021269243,0.006096442365080254,0.3253333333333333267783915587,0.3199999999999999962529972922,0.3199999999999999962529972922,0,0.3199999999999999962529972922,1,0
19,0.2884999999999999985555535855,0.2978333333333333321581646962,0.00003979526748971193666218200451,0.006308349030428796,0.3259999999999999933109062766,0.3099999999999999960448304751,0.3099999999999999960448304751,0,0.3099999999999999960448304751,1,0
20,0.2878333333333333318380016968,0.2973333333333333321421565462,0.00004231800411522634011802001122,0.006505228982535998,0.3269999999999999931096783534,0.2999999999999999958366636580,0.2999999999999999958366636580,0,0.2999999999999999958366636580,1,0
21,0.2872222222222222206648260348,0.2968518518518518506432360457,0.00004471856424325560414250495242,0.006687194048571912,0.3283333333333333261747077891,0.2899999999999999956284968409,0.2899999999999999956284968409,0,0.2899999999999999956284968409,1,0
22,0.2866666666666666650360265992,0.2963888888888888876610901618,0.00004698233882030178635290462132,0.006854366405460229,0.3299999999999999925059945837,0.2799999999999999954203300238,0.2799999999999999954203300238,0,0.2799999999999999954203300238,1,0
23,0.286166666666666664951603390,0.2959444444444444431954603022,0.00004909636488340192378912795713,0.007006879825100607,0.3319999999999999921035387373,0.2699999999999999952121632067,0.2699999999999999952121632067,0,0.2699999999999999952121632067,1,0
24,0.2857222222222222204115564073,0.2955185185185185172461309732,0.00005104932556012803291383956229,0.007144881073896754,0.3343333333333333249673402498,0.2599999999999999950039963896,0.2599999999999999950039963896,0,0.2599999999999999950039963896,1,0
25,0.2853333333333333316009228217,0.2951111111111111098203226472,0.00005283155006858710947359675688,0.007268531493265136,0.3369999999999999922076221459,0.2499999999999999947958295725,0.2499999999999999947958295725,0,0.2499999999999999947958295725,1,0
26,0.2849999999999999983346654628,0.2947222222222222209170281401,0.00005443501371742112879926621531,0.007378008790820266,0.3399999999999999927141614009,0.2399999999999999945876627554,0.2399999999999999945876627554,0,0.2399999999999999945876627554,1,0
27,0.2847222222222222206127843303,0.2943518518518518505353894805,0.00005585333790580704564216167015,0.0074735090757827435,0.3433333333333333264869580148,0.2299999999999999943794959383,0.2299999999999999943794959383,0,0.2299999999999999943794959383,1,0
28,0.2844999999999999984352794245,0.2939999999999999986746712642,0.00005708179012345679417452893029,0.0075552491767946865,0.3469999999999999935260119876,0.2199999999999999941713291212,0.2199999999999999941713291212,0,0.2199999999999999941713291212,1,0
29,0.284333333333333331802150745,0.2936666666666666653342395222,0.00005811728395061728798993181993,0.007623469285739747,0.3509999999999999938313233194,0.2099999999999999939631623041,0.2099999999999999939631623041,0,0.2099999999999999939631623041,1,0
30,0.284222222222222220713398292,0.2933518518518518505135448145,0.00005895837905807042010356190973,0.00767843597733747,0.3553333333333333274028920101,0.1999999999999999937549954870,0.1999999999999999937549954870,0,0.1999999999999999937549954870,1,0
31,0.2841666666666666651690220655,0.2930555555555555542121085968,0.00005960528120713306295248906639,0.0077204456611735224,0.3599999999999999942407180597,0.1899999999999999935468286699,0.1899999999999999935468286699,0,0.1899999999999999935468286699,1,0
33,0.284111111111111109624645839,0.2927760416666666653187503856,0.00006008889809230391445531784809,0.007751702915637564,0.3646666666666666610785441093,0.1799999999999999933386618528,0.1799999999999999933386618528,0,0.1799999999999999933386618528,1,0
34,0.284111111111111109624645839,0.2925134680134680121158987327,0.00006040740425661545286047690939,0.00777222003398099,0.3693333333333333279163701589,0.1699999999999999931304950357,0.1699999999999999931304950357,0,0.1699999999999999931304950357,1,0
35,0.2841666666666666651690220655,0.2922679738562091489704023601,0.00006056104466610713770462084576,0.0077820977034542,0.3739999999999999947541962085,0.1599999999999999929223282186,0.1599999999999999929223282186,0,0.1599999999999999929223282186,1,0
36,0.2842777777777777762577745183,0.292039682539682538321470136,0.00006055207669087207151481342146,0.00778152148945642,0.3786666666666666615920222581,0.1499999999999999927141614015,0.1499999999999999927141614015,0,0.1499999999999999927141614015,1,0
37,0.2844444444444444428909031978,0.2918287037037037023372877211,0.00006038472136079107250095647853,0.0077707606680936375,0.3833333333333333284298483077,0.1399999999999999925059945844,0.1399999999999999925059945844,0,0.1399999999999999925059945844,1,0
38,0.2846666666666666650684081038,0.2916351351351351337624531368,0.00006006512221039237555956888092,0.007750169173017604,0.3879999999999999952676743573,0.1299999999999999922978277673,0.1299999999999999922978277673,0,0.1299999999999999922978277673,1,0
39,0.2849444444444444428828078217,0.2914590643274853787393045758,0.00005960131036855342611795718547,0.007720188493071489,0.3926666666666666621055004069,0.1199999999999999920896609502,0.1199999999999999920896609502,0,0.1199999999999999920896609502,1,0
40,0.285277777777777776241583766,0.2913005698005697991880809654,0.00005900317481422660051112330459,0.0076813524078918945,0.3973333333333333289433264565,0.1099999999999999918814941331,0.1099999999999999918814941331,0,0.1099999999999999918814941331,1,0
41,0.2856666666666666651447359368,0.2911597222222222208369973398,0.00005828243692728142936305235655,0.007634293479247534,0.4019999999999999957811525061,0.09999999999999999167332731598,0.09999999999999999167332731598,0,0.09999999999999999167332731598,1,0
42,0.2861111111111111095922643342,0.2910365853658536571481014127,0.00005745262862744850801892531595,0.0075797512246411165,0.4066666666666666626189785557,0.08999999999999999146516049886,0.08999999999999999146516049886,0,0.08999999999999999146516049886,1,0
43,0.286611111111111109584168958,0.29093121693121692982515064,0.00005652907352434050024890063538,0.0075185818825321375,0.4113333333333333294568046053,0.07999999999999999125699368174,0.07999999999999999125699368174,0,0.07999999999999999125699368174,1,0
44,0.2871666666666666651204498082,0.2908436692506459934366692253,0.00005552887060523003878698775453,0.007451769629103548,0.4159999999999999962946306549,0.06999999999999999104882686462,0.06999999999999999104882686462,0,0.06999999999999999104882686462,1,0
45,0.2877777777777777762936254703,0.29077398989898989759250914,0.00005447088007045886607489076068,0.007380439016105943,0.4206666666666666631324567045,0.05999999999999999084066004750,0.05999999999999999084066004750,0,0.05999999999999999084066004750,1,0
46,0.2884444444444444430111773588,0.2907222222222222208240351004,0.00005337571099344729731244312147,0.007305868257328988,0.4253333333333333299702827541,0.04999999999999999063249323038,0.04999999999999999063249323038,0,0.04999999999999999063249323038,1,0
47,0.289166666666666665273105474,0.2906884057971014478772757607,0.00005226571053665706059486408598,0.00722950278626802,0.4299999999999999968081088037,0.03999999999999999042432641326,0.03999999999999999042432641326,0,0.03999999999999999042432641326,1,0
48,0.2899444444444444430794098157,0.2906725768321512988390232938,0.00005116495449915430796332493021,0.007152968229983571,0.4346666666666666636459348533,0.02999999999999999021615959614,0.02999999999999999021615959614,0,0.02999999999999999021615959614,1,0
49,0.2907777777777777764300903837,0.2906747685185185171221705248,0.00005009923900766136699116113104,0.007078081590915816,0.4393333333333333304837609029,0.01999999999999999000799277902,0.01999999999999999000799277902,0,0.01999999999999999000799277902,1,0
50,0.2916666666666666653251471783,0.2906950113378684793303945382,0.00004909607319276994952060090114,0.0070068590104817976,0.4439999999999999973215869525,0.00999999999999998979982596190,0.00999999999999998979982596190,0,0.00999999999999998979982596190,1,0
51,0,0.2848811111111111097437866474,0.001671259101086939226307217076,0.04088103595907201,0.4486666666666666641594130021,-1.040834085522E-17,-1.040834085522E-17,0,-1.040834085522E-17,1,0
52,0,0.2792952069716775585723398504,0.003168015052778415020266580010,0.05628512283701986,0.4533333333333333309972390517,0,0,0,0,1,0
52,0,0.2739241452991452978305640840,0.004550061635953200596174975633,0.06745414469069488,0.4579999999999999978350651013,0,0,0,0,1,0
52,0,0.2687557651991614242865911768,0.005827035215044400338226958260,0.07633501958501354,0.4626666666666666646728911509,0,0,0,0,1,0
53,0,0.2637788065843621386516543031,0.007007631948155991642181250757,0.08371159984229182,0.4673333333333333315107172005,0,0,0,0,1,0
53,0,0.2589828282828282815852605885,0.008099713282650844893898938153,0.08999840711174195,0.4719999999999999983485432501,0,0,0,0,1,0
53,0,0.2543581349206349194140952209,0.009110398059751792614407670011,0.09544840522372175,0.4766666666666666651863692997,0,0,0,0,1,0
54,0,0.2498957115009746576699882872,0.01004614312232769726667810142,0.1002304500754521,0.4813333333333333320241953493,0,0,0,0,1,0
54,0,0.2455871647509578532274022822,0.01091281402522573895999795561,0.10446441511455343,0.4859999999999999988620213989,0,0,0,0,1,0
55,0,0.2414246704331450082574463114,0.01171574720265839900387963602,0.10823930525764842,0.4906666666666666656998474485,0,0,0,0,1,0
55,0,0.2374009259259259247864888728,0.01245980474312220848563038525,0.1116234954797699,0.4953333333333333325376734981,0,0,0,0,1,0
55,0,0.2335091074681238604457267602,0.01314942275176872668185428884,0.11467093246227976,0.4999999999999999993754995477,0,0,0,0,1,0
56,0,0.2297428315412186368901505221,0.0137886541371365982668425430,0.11742510011550596,0.5046666666666666662133255973,0,0,0,0,1,0
56,0,0.2260961199294532617014179741,0.01438120653888290166560769703,0.11992166834597867,0.5093333333333333330511516469,0,0,0,0,1,0
57,0,0.2225633680555555544873333183,0.01493047601171649205581231509,0.12219032699733842,0.5139999999999999998889776965,0,0,0,0,1,0
57,0,0.2191393162393162382644512672,0.01543957699494908524847984897,0.1242560943976153,0.5186666666666666667268037461,0,0,0,0,1,0
57,0,0.2158190235690235679877171571,0.01591136902433298926498703621,0.12614027518732068,0.5233333333333333335646297957,0,0,0,0,1,0
58,0,0.2125978441127694848834228712,0.016348480581005592928541402,0.12786117698897345,0.5280000000000000004024558453,0,0,0,0,1,0
58,0,0.2094714052287581689292548878,0.01675333041964537266715119071,0.12943465694954104,0.5326666666666666672402818949,0,0,0,0,1,0
58,0,0.2064355877616747172056424981,0.01712814667290425283543827478,0.13087454554994357,0.5373333333333333340781079445,0,0,0,0,1,0
59,0,0.2034865079365079355312761767,0.01747498399060839932400527471,0.13219298011092873,0.5420000000000000009159339941,0,0,0,0,1,0
59,0,0.2006205007824726124956243996,0.01779573893910983164511252745,0.13340067068463274,0.5466666666666666677537600437,0,0,0,0,1,0
60,0,0.1978341049382716039887407274,0.0180921638576878487201507465,0.13450711452442896,0.5513333333333333345915860933,0,0,0,0,1,0
60,0,0.1951240487062404861258812653,0.01836587934434301941614204044,0.1355207708963575,0.5560000000000000014294121429,0,0,0,0,1,0
61,0,0.1924872372372372363133693564,0.01861838552211168738780545304,0.13644920491564502,0.5606666666666666682672381925,0,0,0,0,1,0
61,0,0.1899207407407407398291910983,0.01885107221866368701545753684,0.13729920691199818,0.5653333333333333351050642421,0,0,0,0,1,0
61,0,0.1874217836257309932524912154,0.01906522817601614279497816163,0.13807689225940792,0.5700000000000000019428902917,0,0,0,0,1,0
62,0,0.1849877344877344868466147061,0.01926204939335235589203949784,0.13878778546166215,0.5746666666666666687807163413,0,0,0,0,1,0
62,0,0.1826160968660968652203760560,0.01944264669388127021802476441,0.13943689143795937,0.5793333333333333356185423909,0,0,0,0,1,0
63,0,0.1803045007032348795846750933,0.01960805259615926461003317748,0.14002875631869072,0.5840000000000000024563684405,0,0,0,0,1,0
63,0,0.1780506944444444435898666546,0.01975922756110913529551738879,0.14056751958083752,0.5886666666666666692941944901,0,0,0,0,1,0
64,0,0.1758525377229080924344362021,0.01989706567792984737418320294,0.14105695898441115,0.5933333333333333361320205397,0,0,0,0,1,0
64,0,0.1737079945799457986242601509,0.020022399845040294100739914,0.14150052948678424,0.5980000000000000029698465893,0,0,0,0,1,0
65,0,0.1716151271753681383998714743,0.02013600649600869754190267436,0.14190139708969993,0.6026666666666666698076726389,0,0,0,0,1,0
65,0,0.1695720899470899462760634806,0.02023860991497316499043763154,0.14226246839898837,0.6073333333333333366454986885,0,0,0,0,1,0
65,0,0.1675771241830065351434039102,0.02033088618126109003406265354,0.14258641653839643,0.6120000000000000034833247381,0,0,0,0,1,0
66,0,0.165628552971576226595224795,0.02041346677868198703461009141,0.14287570394815904,0.6166666666666666703211507877,0,0,0,0,1,0
67,0,0.1637247765006385688182681882,0.02048694190122798777356976925,0.14313260250979853,0.6213333333333333371589768373,0,0,0,0,1,0
67,0,0.1618642676767676759907878678,0.02055186348360649128824624052,0.14335921136643606,0.6260000000000000039968028869,0,0,0,0,1,0
68,0,0.1600455680399500616538127233,0.02060874798209664626949779918,0.14355747274905842,0.6306666666666666708346289365,0,0,0,0,1,0
68,0,0.1582672839506172831909925819,0.02065807892861896485617708087,0.14372918607095417,0.6353333333333333376724549861,0,0,0,0,1,0
68,0,0.1565280830280830273317509052,0.02070030927859509110904260531,0.14387602051278417,0.6400000000000000045102810357,0,0,0,0,1,0
69,0,0.1548266908212560379042318736,0.02073586357111754456064991390,0.14399952628782342,0.6446666666666666713481070853,0,0,0,0,1,0
69,0,0.1531618876941457579267670147,0.02076513991811664749823492581,0.14410114474950103,0.6493333333333333381859331349,0,0,0,0,1,0
69,0,0.1515325059101654839062694933,0.02078851183757726121963784799,0.14418221748044124,0.6540000000000000050237591845,0,0,0,0,1,0
70,0,0.1499374269005847946019929723,0.02080632994439821856264982868,0.14424399448295314,0.6586666666666666718615852341,0,0,0,0,1,0
70,0,0.1483755787037037029915555455,0.02081892351118218474261622284,0.14428764157467605,0.6633333333333333386994112837,0,0,0,0,1,0
